datetime,X_acceleration,Y_acceleration,Z_acceleration,X_gravity,Y_gravity,Z_gravity,X_angular_velocity,Y_angular_velocity,Z_angular_velocity,X_magnetic_field,Y_magnetic_field,Z_magnetic_field,azimuth,pitch,roll
2016/12/02 17:40:42.213,-5.48,-6.63,9.0,-4.58,-3.81,7.79,-1.01,-0.8,0.18,32.34,1.8,-21.66,-2.19,0.39,0.53
2016/12/02 17:40:42.414,4.17,2.52,0.15,-3.91,-4.74,7.65,-0.82,-0.11,-0.06,33.59,9.96,-20.34,-1.92,0.5,0.47
2016/12/02 17:40:42.615,-1.08,-2.8,7.04,-3.26,-2.8,8.82,2.07,-2.96,0.25,31.08,13.44,-23.16,-1.41,0.28,0.35
2016/12/02 17:40:42.815,0.8,1.6,7.12,-1.66,-1.07,9.61,0.28,0.49,0.37,28.38,12.54,-25.86,-1.21,0.1,0.17
2016/12/02 17:40:43.015,-0.54,-1.38,8.73,-0.28,-0.32,9.8,-0.02,0.03,-0.31,24.9,10.74,-30.18,-1.19,0.03,0.02
2016/12/02 17:40:43.216,-0.12,-0.16,9.61,-0.28,-0.32,9.8,0.0,0.0,0.0,21.9,7.91,-33.42,-1.26,0.03,0.02
2016/12/02 17:40:43.416,-0.12,-0.27,9.61,-0.25,-0.3,9.8,0.0,0.0,0.0,21.06,7.2,-33.9,-1.28,0.03,0.02
2016/12/02 17:40:43.617,-0.16,0.11,9.84,-0.24,-0.27,9.8,-0.01,0.0,0.0,21.06,7.2,-34.62,-1.28,0.02,0.02
2016/12/02 17:40:43.818,-0.2,-0.2,9.73,-0.22,-0.26,9.8,-0.01,0.0,0.0,21.06,7.2,-34.62,-1.28,0.02,0.02
2016/12/02 17:40:44.019,-0.08,-0.16,9.57,-0.21,-0.24,9.8,0.0,0.0,0.0,21.12,7.44,-34.68,-1.26,0.02,0.02
2016/12/02 17:40:44.221,0.0,0.03,9.92,-0.19,-0.23,9.8,-0.01,0.0,0.0,21.12,7.44,-34.68,-1.26,0.02,0.01
2016/12/02 17:40:44.420,-0.23,-0.12,9.76,-0.19,-0.21,9.8,0.0,0.0,0.0,20.7,7.74,-34.26,-1.24,0.02,0.01
2016/12/02 17:40:44.620,-0.16,-0.16,9.65,-0.18,-0.2,9.8,-0.01,0.0,0.0,20.58,7.62,-33.84,-1.24,0.02,0.01
2016/12/02 17:40:44.821,0.0,0.03,9.61,-0.17,-0.19,9.8,0.0,0.0,0.0,20.76,7.5,-34.2,-1.25,0.01,0.01
2016/12/02 17:40:45.021,-0.08,-0.27,9.69,-0.16,-0.18,9.8,-0.01,0.0,0.0,20.7,7.37,-34.08,-1.25,0.01,0.01
2016/12/02 17:40:45.222,-0.27,-0.08,9.73,-0.16,-0.18,9.8,-0.01,0.0,0.0,21.06,6.72,-34.26,-1.29,0.01,0.01
2016/12/02 17:40:45.423,-0.08,0.03,9.8,-0.15,-0.17,9.8,-0.01,0.0,0.0,21.24,6.72,-34.44,-1.29,0.01,0.01
2016/12/02 17:40:45.623,-0.46,-0.16,9.73,-0.15,-0.17,9.8,-0.01,0.0,0.0,20.88,6.66,-34.26,-1.29,0.01,0.01
2016/12/02 17:40:45.823,-0.23,-0.04,9.69,-0.15,-0.16,9.8,0.0,0.0,0.0,20.93,6.6,-34.56,-1.29,0.01,0.01
2016/12/02 17:40:46.023,-0.04,0.03,9.84,-0.15,-0.16,9.8,-0.01,0.0,0.0,20.45,7.14,-34.56,-1.26,0.01,0.01
2016/12/02 17:40:46.224,-0.04,-0.2,9.73,-0.14,-0.16,9.8,-0.01,0.0,0.0,20.27,6.96,-34.56,-1.26,0.01,0.01
2016/12/02 17:40:46.424,-0.12,-0.12,9.84,-0.14,-0.15,9.8,-0.01,0.0,0.0,20.7,6.83,-34.62,-1.27,0.01,0.01
2016/12/02 17:40:46.624,0.0,-0.08,9.65,-0.14,-0.15,9.8,0.0,0.0,0.0,20.93,7.32,-34.2,-1.26,0.01,0.01
2016/12/02 17:40:46.824,-0.12,-0.2,9.65,-0.14,-0.15,9.8,0.0,0.0,0.0,20.88,7.74,-34.08,-1.24,0.01,0.01
2016/12/02 17:40:47.025,-0.08,-0.23,9.8,-0.14,-0.15,9.8,-0.01,0.0,0.0,20.93,7.8,-34.02,-1.23,0.01,0.01
2016/12/02 17:40:47.225,0.07,-0.23,9.88,-0.14,-0.15,9.8,-0.01,0.0,0.0,20.7,7.37,-34.08,-1.25,0.01,0.01
2016/12/02 17:40:47.426,-0.2,-0.23,9.65,-0.14,-0.15,9.8,-0.01,0.0,0.0,21.24,7.2,-34.8,-1.27,0.01,0.01
2016/12/02 17:40:47.626,-0.08,-0.27,9.65,-0.14,-0.15,9.8,-0.01,-0.01,0.0,21.24,6.83,-34.98,-1.27,0.01,0.01
2016/12/02 17:40:47.826,-0.16,-0.23,9.65,-0.14,-0.15,9.8,0.0,0.0,0.0,21.06,7.02,-35.64,-1.27,0.01,0.01
2016/12/02 17:40:48.026,-0.23,-0.16,9.73,-0.14,-0.14,9.8,-0.01,0.0,0.0,21.06,7.37,-36.0,-1.25,0.01,0.01
2016/12/02 17:40:48.226,-0.2,-0.08,9.8,-0.14,-0.14,9.8,0.0,0.0,0.0,20.52,7.37,-35.46,-1.25,0.01,0.01
2016/12/02 17:40:48.427,0.19,-0.16,9.73,-0.14,-0.14,9.8,0.0,0.0,0.0,20.34,6.66,-34.44,-1.27,0.01,0.01
2016/12/02 17:40:48.627,-0.12,-0.16,9.65,-0.14,-0.14,9.8,-0.01,0.0,0.0,20.7,7.02,-34.08,-1.26,0.01,0.01
2016/12/02 17:40:48.827,-0.08,-0.04,9.65,-0.13,-0.14,9.8,-0.01,0.0,0.0,21.06,7.37,-34.44,-1.25,0.01,0.01
2016/12/02 17:40:49.027,-0.08,-0.08,9.69,-0.13,-0.14,9.8,-0.01,0.0,0.0,20.93,7.5,-35.04,-1.25,0.01,0.01
2016/12/02 17:40:49.227,-0.12,-0.2,9.73,-0.13,-0.14,9.8,-0.01,0.0,0.0,21.12,7.8,-35.04,-1.24,0.01,0.01
2016/12/02 17:40:49.427,-0.23,-0.08,9.61,-0.13,-0.14,9.8,-0.01,0.0,0.0,20.93,7.62,-35.22,-1.24,0.01,0.01
2016/12/02 17:40:49.627,-0.2,-0.12,9.69,-0.13,-0.14,9.8,-0.01,0.0,0.0,20.88,7.37,-34.62,-1.25,0.01,0.01
2016/12/02 17:40:49.828,0.03,-0.12,9.69,-0.13,-0.14,9.8,-0.01,0.0,0.0,20.88,7.2,-34.44,-1.26,0.01,0.01
2016/12/02 17:40:50.029,-0.2,-0.16,9.61,-0.13,-0.14,9.8,0.0,0.0,0.0,20.7,7.2,-34.8,-1.26,0.01,0.01
2016/12/02 17:40:50.231,-0.16,0.0,9.61,-0.14,-0.14,9.8,-0.01,0.0,0.0,20.7,7.2,-34.62,-1.26,0.01,0.01
2016/12/02 17:40:50.433,-0.12,-0.2,9.61,-0.13,-0.15,9.8,-0.01,0.0,0.0,20.76,7.14,-35.04,-1.26,0.01,0.01
2016/12/02 17:40:50.635,-0.31,-0.16,9.8,-0.13,-0.15,9.8,0.0,-0.01,0.0,20.7,7.37,-35.16,-1.25,0.01,0.01
2016/12/02 17:40:50.836,-0.08,-0.12,9.76,-0.14,-0.15,9.8,-0.01,0.0,0.0,21.12,6.96,-34.86,-1.27,0.01,0.01
2016/12/02 17:40:51.037,0.03,-0.2,9.73,-0.14,-0.15,9.8,-0.01,0.0,0.0,20.93,7.14,-34.68,-1.26,0.01,0.01
2016/12/02 17:40:51.239,0.03,-0.2,9.73,-0.13,-0.15,9.8,0.0,0.0,0.0,20.82,7.32,-34.5,-1.25,0.01,0.01
2016/12/02 17:40:51.442,-0.12,-0.23,9.73,-0.13,-0.15,9.8,-0.01,0.0,0.0,20.45,6.96,-34.5,-1.26,0.01,0.01
2016/12/02 17:40:51.642,-0.16,-0.12,9.73,-0.13,-0.15,9.8,-0.01,0.0,0.0,20.1,7.5,-34.68,-1.23,0.01,0.01
2016/12/02 17:40:51.842,0.0,-0.16,9.73,-0.14,-0.15,9.8,0.0,0.0,0.0,19.98,7.56,-34.8,-1.23,0.01,0.01
2016/12/02 17:40:52.043,-0.12,-0.2,9.73,-0.14,-0.14,9.8,-0.01,0.0,0.0,19.98,7.37,-34.8,-1.24,0.01,0.01
2016/12/02 17:40:52.244,-0.04,-0.39,9.65,-0.14,-0.15,9.8,-0.01,0.0,0.0,19.98,7.37,-34.44,-1.24,0.01,0.01
2016/12/02 17:40:52.445,-0.04,-0.39,9.65,-0.14,-0.15,9.8,0.0,0.0,0.0,19.92,7.32,-34.38,-1.24,0.01,0.01
2016/12/02 17:40:52.647,0.03,-0.12,9.76,-0.13,-0.15,9.8,-0.01,0.0,0.0,20.16,7.2,-34.26,-1.25,0.01,0.01
2016/12/02 17:40:52.848,-0.12,-0.12,9.61,-0.13,-0.15,9.8,0.0,0.0,0.0,20.1,7.32,-34.38,-1.24,0.01,0.01
2016/12/02 17:40:53.049,-0.04,-0.08,9.8,-0.13,-0.15,9.8,-0.01,0.0,0.0,20.45,7.14,-34.68,-1.26,0.01,0.01
2016/12/02 17:40:53.251,-0.27,-0.04,9.65,-0.13,-0.14,9.8,0.0,0.0,0.0,20.88,7.2,-34.8,-1.26,0.01,0.01
2016/12/02 17:40:53.452,-0.08,-0.23,9.69,-0.13,-0.14,9.8,0.0,0.0,0.0,20.76,7.14,-34.86,-1.26,0.01,0.01
2016/12/02 17:40:53.652,0.03,-0.27,9.88,-0.13,-0.13,9.8,0.0,0.0,0.0,21.18,7.02,-34.44,-1.27,0.01,0.01
2016/12/02 17:40:53.854,-0.08,0.0,9.8,-0.13,-0.14,9.8,-0.01,0.0,0.0,20.76,7.32,-34.2,-1.25,0.01,0.01
2016/12/02 17:40:54.056,-0.12,-0.23,9.69,-0.13,-0.13,9.8,-0.01,0.0,0.0,20.58,7.32,-34.2,-1.25,0.01,0.01
2016/12/02 17:40:54.258,-0.04,-0.12,9.61,-0.13,-0.13,9.8,0.0,0.0,0.0,20.52,7.74,-34.62,-1.23,0.01,0.01
2016/12/02 17:40:54.460,-0.12,-0.04,9.76,-0.13,-0.13,9.8,0.0,0.0,0.0,20.52,7.56,-34.8,-1.24,0.01,0.01
2016/12/02 17:40:54.661,0.03,-0.23,9.65,-0.13,-0.13,9.8,0.0,0.0,0.0,20.7,7.56,-34.8,-1.24,0.01,0.01
2016/12/02 17:40:54.862,-0.04,-0.2,9.61,-0.13,-0.13,9.8,0.0,0.0,0.0,20.58,7.62,-34.86,-1.23,0.01,0.01
2016/12/02 17:40:55.064,0.0,-0.2,9.8,-0.13,-0.13,9.8,0.0,-0.01,0.0,20.34,7.02,-34.62,-1.26,0.01,0.01
2016/12/02 17:40:55.264,-0.12,-0.04,9.73,-0.13,-0.13,9.8,0.0,0.0,0.0,19.79,7.02,-34.8,-1.25,0.01,0.01
2016/12/02 17:40:55.466,-0.16,-0.08,9.69,-0.13,-0.13,9.8,0.0,0.0,0.0,19.92,6.78,-34.56,-1.26,0.01,0.01
2016/12/02 17:40:55.668,-0.04,0.11,9.76,-0.13,-0.12,9.8,0.0,0.0,0.0,19.92,6.6,-34.38,-1.27,0.01,0.01
2016/12/02 17:40:55.871,-0.04,-0.2,9.73,-0.13,-0.13,9.8,0.0,0.0,0.0,19.98,7.02,-34.44,-1.25,0.01,0.01
2016/12/02 17:40:56.072,-0.16,0.07,9.69,-0.13,-0.12,9.8,0.0,0.0,0.0,20.34,7.02,-34.26,-1.26,0.01,0.01
2016/12/02 17:40:56.272,0.0,-0.12,9.76,-0.13,-0.12,9.8,0.0,0.0,0.0,20.45,7.44,-34.68,-1.24,0.01,0.01
2016/12/02 17:40:56.472,-0.12,-0.16,9.76,-0.13,-0.12,9.8,-0.01,0.0,0.0,20.16,7.56,-34.8,-1.23,0.01,0.01
2016/12/02 17:40:56.672,-0.27,0.0,9.84,-0.13,-0.12,9.8,0.0,0.0,0.0,20.1,7.14,-34.68,-1.25,0.01,0.01
2016/12/02 17:40:56.872,-0.08,-0.16,9.8,-0.13,-0.12,9.8,0.0,0.0,0.0,20.16,6.89,-34.62,-1.26,0.01,0.01
2016/12/02 17:40:57.072,-0.27,-0.04,9.8,-0.13,-0.12,9.8,0.0,0.0,-0.01,20.27,6.42,-34.56,-1.28,0.01,0.01
2016/12/02 17:40:57.272,-0.27,-0.23,9.76,-0.13,-0.12,9.8,0.0,-0.01,0.0,20.45,6.42,-34.86,-1.28,0.01,0.01
2016/12/02 17:40:57.472,-0.27,-0.2,9.69,-0.13,-0.12,9.8,-0.01,0.0,-0.01,20.7,6.54,-34.98,-1.28,0.01,0.01
2016/12/02 17:40:57.672,-0.08,-0.23,9.73,-0.14,-0.13,9.8,0.0,0.0,0.0,20.93,7.14,-34.86,-1.26,0.01,0.01
2016/12/02 17:40:57.872,-0.2,-0.08,9.76,-0.13,-0.13,9.8,0.0,0.0,0.0,20.58,7.44,-34.68,-1.24,0.01,0.01
2016/12/02 17:40:58.072,0.0,-0.08,9.73,-0.14,-0.13,9.8,0.0,0.0,0.0,20.7,7.56,-34.08,-1.24,0.01,0.01
2016/12/02 17:40:58.272,-0.35,-0.27,9.69,-0.13,-0.13,9.8,-0.01,0.0,0.0,20.88,7.91,-33.9,-1.23,0.01,0.01
2016/12/02 17:40:58.472,-0.2,-0.16,9.8,-0.13,-0.13,9.8,0.0,0.0,0.0,20.34,7.56,-34.08,-1.23,0.01,0.01
2016/12/02 17:40:58.672,-0.08,-0.16,9.69,-0.13,-0.13,9.8,0.0,0.0,0.0,20.7,7.91,-34.44,-1.22,0.01,0.01
2016/12/02 17:40:58.872,0.0,0.0,9.8,-0.13,-0.13,9.8,0.0,0.0,0.0,20.27,7.98,-34.56,-1.21,0.01,0.01
2016/12/02 17:40:59.072,-0.12,-0.16,9.84,-0.12,-0.13,9.8,0.0,0.0,0.0,20.03,7.91,-34.62,-1.21,0.01,0.01
2016/12/02 17:40:59.272,-0.12,-0.12,9.69,-0.12,-0.13,9.8,-0.01,0.0,0.0,20.16,7.74,-34.62,-1.22,0.01,0.01
2016/12/02 17:40:59.472,0.03,-0.12,9.73,-0.12,-0.13,9.8,0.0,0.0,0.0,20.1,7.14,-34.68,-1.25,0.01,0.01
2016/12/02 17:40:59.672,-0.16,-0.2,9.61,-0.12,-0.13,9.8,0.0,0.0,0.0,20.93,6.96,-34.86,-1.27,0.01,0.01
2016/12/02 17:40:59.872,-0.23,-0.16,9.8,-0.12,-0.13,9.8,0.0,0.0,0.0,20.7,6.54,-34.8,-1.28,0.01,0.01
2016/12/02 17:41:00.072,-0.12,0.0,9.76,-0.12,-0.13,9.8,0.0,0.0,0.0,20.7,6.89,-34.8,-1.27,0.01,0.01
2016/12/02 17:41:00.273,-0.12,-0.12,9.61,-0.12,-0.12,9.8,0.0,0.0,0.0,20.52,7.02,-34.44,-1.26,0.01,0.01
2016/12/02 17:41:00.473,-0.16,-0.16,9.65,-0.12,-0.13,9.8,0.0,0.0,0.0,19.37,6.96,-34.68,-1.25,0.01,0.01
2016/12/02 17:41:00.675,-0.12,-0.16,9.65,-0.12,-0.13,9.8,0.0,0.0,0.0,19.5,7.37,-34.8,-1.23,0.01,0.01
2016/12/02 17:41:00.876,-0.12,-0.08,9.8,-0.12,-0.13,9.8,0.0,0.0,-0.01,19.37,7.32,-34.56,-1.23,0.01,0.01
2016/12/02 17:41:01.078,-0.23,-0.16,9.73,-0.12,-0.13,9.8,0.0,0.0,0.0,19.32,7.37,-34.62,-1.23,0.01,0.01
2016/12/02 17:41:01.280,-0.16,-0.16,9.76,-0.12,-0.13,9.8,0.0,0.0,-0.01,19.74,7.44,-34.5,-1.23,0.01,0.01
2016/12/02 17:41:01.481,-0.2,-0.16,9.65,-0.12,-0.12,9.8,0.0,0.0,0.0,19.85,6.83,-34.8,-1.26,0.01,0.01
2016/12/02 17:41:01.682,-0.12,-0.16,9.65,-0.13,-0.12,9.8,-0.01,0.0,0.0,20.1,6.78,-34.86,-1.26,0.01,0.01
2016/12/02 17:41:01.882,-0.12,0.03,9.8,-0.13,-0.13,9.8,-0.01,0.0,0.0,19.92,6.42,-35.04,-1.28,0.01,0.01
2016/12/02 17:41:02.082,-0.08,-0.04,9.8,-0.13,-0.13,9.8,0.0,0.0,0.0,20.1,6.42,-35.4,-1.28,0.01,0.01
2016/12/02 17:41:02.282,-0.16,-0.2,9.65,-0.12,-0.13,9.8,0.0,0.0,0.0,19.98,7.02,-35.16,-1.25,0.01,0.01
2016/12/02 17:41:02.483,-0.23,-0.04,9.61,-0.12,-0.13,9.8,0.0,-0.01,0.0,19.92,7.5,-35.04,-1.23,0.01,0.01
2016/12/02 17:41:02.683,-0.04,-0.23,9.8,-0.12,-0.13,9.8,0.0,0.0,0.0,20.16,7.2,-35.16,-1.25,0.01,0.01
2016/12/02 17:41:02.883,-0.16,-0.12,9.76,-0.12,-0.13,9.8,-0.01,0.0,0.0,19.98,7.2,-34.8,-1.24,0.01,0.01
2016/12/02 17:41:03.083,-0.12,-0.27,9.8,-0.12,-0.13,9.8,-0.01,0.0,0.0,20.52,7.02,-34.98,-1.26,0.01,0.01
2016/12/02 17:41:03.284,-0.04,-0.23,9.73,-0.12,-0.13,9.8,0.0,0.0,-0.01,20.7,7.02,-34.98,-1.26,0.01,0.01
2016/12/02 17:41:03.484,-0.16,-0.35,9.84,-0.12,-0.13,9.8,-0.01,0.0,0.0,20.88,6.83,-35.34,-1.27,0.01,0.01
2016/12/02 17:41:03.684,-0.16,-0.08,9.61,-0.11,-0.13,9.8,0.0,0.0,0.0,20.88,7.02,-34.98,-1.27,0.01,0.01
2016/12/02 17:41:03.884,-0.27,-0.04,9.57,-0.12,-0.12,9.8,0.0,0.0,0.0,20.88,6.54,-34.98,-1.29,0.01,0.01
2016/12/02 17:41:04.084,-0.12,-0.04,9.8,-0.12,-0.13,9.8,0.0,0.0,0.0,20.93,6.42,-34.68,-1.29,0.01,0.01
2016/12/02 17:41:04.284,0.03,-0.23,9.73,-0.12,-0.13,9.8,-0.01,0.0,0.0,20.52,6.54,-34.26,-1.28,0.01,0.01
2016/12/02 17:41:04.484,-0.16,-0.2,9.53,-0.12,-0.13,9.8,-0.01,0.0,-0.01,20.34,6.54,-34.44,-1.28,0.01,0.01
2016/12/02 17:41:04.685,0.0,-0.04,9.57,-0.12,-0.13,9.8,0.0,0.0,0.0,20.52,6.72,-34.62,-1.27,0.01,0.01
2016/12/02 17:41:04.887,-0.23,-0.08,9.65,-0.12,-0.13,9.8,0.0,0.0,-0.01,20.45,6.96,-34.38,-1.26,0.01,0.01
2016/12/02 17:41:05.089,-0.16,0.03,9.76,-0.12,-0.13,9.8,0.0,0.0,0.0,21.0,7.02,-34.98,-1.27,0.01,0.01
2016/12/02 17:41:05.291,-0.23,-0.2,9.73,-0.12,-0.13,9.8,0.0,0.0,0.0,21.18,7.37,-34.62,-1.25,0.01,0.01
2016/12/02 17:41:05.493,-0.08,0.03,9.69,-0.12,-0.13,9.8,0.0,0.0,0.0,20.88,7.56,-34.44,-1.24,0.01,0.01
2016/12/02 17:41:05.695,-0.2,-0.16,9.84,-0.12,-0.13,9.8,0.0,0.0,0.0,20.93,7.32,-34.86,-1.25,0.01,0.01
2016/12/02 17:41:05.896,-0.35,-0.12,9.76,-0.12,-0.12,9.8,0.0,0.0,0.0,20.34,7.02,-34.62,-1.26,0.01,0.01
2016/12/02 17:41:06.097,-0.12,-0.04,9.8,-0.12,-0.13,9.8,-0.01,0.0,-0.01,20.34,6.54,-34.8,-1.28,0.01,0.01
2016/12/02 17:41:06.299,-0.23,-0.31,9.5,-0.12,-0.13,9.8,0.0,0.0,0.0,20.64,6.6,-34.56,-1.28,0.01,0.01
2016/12/02 17:41:06.501,-0.16,-0.08,9.76,-0.12,-0.13,9.8,-0.01,0.0,0.0,20.88,6.72,-34.44,-1.28,0.01,0.01
2016/12/02 17:41:06.702,-0.08,0.0,9.76,-0.12,-0.13,9.8,0.0,0.0,0.0,20.88,7.2,-34.44,-1.26,0.01,0.01
2016/12/02 17:41:06.904,-0.08,-0.27,9.76,-0.12,-0.13,9.8,0.0,0.0,0.0,21.06,7.2,-34.62,-1.26,0.01,0.01
2016/12/02 17:41:07.106,-0.04,-0.04,9.8,-0.13,-0.13,9.8,0.0,0.0,0.0,20.76,7.14,-34.74,-1.26,0.01,0.01
2016/12/02 17:41:07.306,-0.12,-0.23,9.73,-0.13,-0.13,9.8,0.0,0.0,-0.01,20.34,7.02,-34.8,-1.26,0.01,0.01
2016/12/02 17:41:07.507,-0.16,-0.08,9.69,-0.13,-0.13,9.8,0.0,0.0,0.0,20.34,6.83,-34.8,-1.27,0.01,0.01
2016/12/02 17:41:07.709,-0.16,-0.2,9.57,-0.13,-0.13,9.8,0.0,0.0,0.0,19.92,6.96,-34.68,-1.25,0.01,0.01
2016/12/02 17:41:07.911,-0.08,-0.12,9.69,-0.13,-0.13,9.8,0.0,0.0,0.0,20.27,6.78,-35.04,-1.27,0.01,0.01
2016/12/02 17:41:08.113,-0.39,-0.12,9.73,-0.13,-0.13,9.8,0.0,0.0,0.0,20.1,7.32,-34.86,-1.24,0.01,0.01
2016/12/02 17:41:08.315,-0.16,0.0,9.53,-0.13,-0.13,9.8,0.0,0.0,0.0,20.1,7.5,-34.68,-1.23,0.01,0.01
2016/12/02 17:41:08.517,-0.2,-0.12,9.61,-0.12,-0.13,9.8,0.0,0.0,-0.01,20.27,7.32,-34.68,-1.24,0.01,0.01
2016/12/02 17:41:08.719,-0.08,0.07,9.73,-0.13,-0.14,9.8,0.0,0.0,-0.01,19.98,7.37,-34.44,-1.24,0.01,0.01
2016/12/02 17:41:08.921,-0.16,-0.2,9.84,-0.13,-0.13,9.8,0.0,0.0,0.0,20.1,6.96,-34.5,-1.26,0.01,0.01
2016/12/02 17:41:09.123,0.0,-0.04,9.69,-0.13,-0.14,9.8,-0.01,0.0,0.0,19.98,6.83,-34.62,-1.26,0.01,0.01
2016/12/02 17:41:09.325,-0.04,0.0,9.57,-0.13,-0.13,9.8,0.0,0.0,0.0,20.27,6.96,-34.68,-1.26,0.01,0.01
2016/12/02 17:41:09.527,0.0,-0.2,9.84,-0.13,-0.13,9.8,-0.01,0.0,0.0,20.52,7.02,-34.98,-1.26,0.01,0.01
2016/12/02 17:41:09.729,-0.2,-0.08,9.84,-0.12,-0.13,9.8,0.0,0.0,0.0,20.58,7.14,-34.68,-1.26,0.01,0.01
2016/12/02 17:41:09.931,-0.27,-0.23,9.69,-0.12,-0.13,9.8,0.0,0.0,0.0,20.52,7.02,-34.44,-1.26,0.01,0.01
2016/12/02 17:41:10.132,-0.12,-0.16,9.73,-0.13,-0.13,9.8,0.0,0.0,0.0,20.16,7.2,-34.26,-1.25,0.01,0.01
2016/12/02 17:41:10.334,0.0,-0.08,9.61,-0.13,-0.13,9.8,0.0,0.0,0.0,19.98,7.2,-34.44,-1.24,0.01,0.01
2016/12/02 17:41:10.536,-0.23,-0.35,9.73,-0.12,-0.13,9.8,0.0,0.0,0.0,19.92,7.32,-34.38,-1.24,0.01,0.01
2016/12/02 17:41:10.738,-0.2,-0.12,9.73,-0.12,-0.13,9.8,0.0,0.0,0.0,20.1,7.5,-34.86,-1.23,0.01,0.01
2016/12/02 17:41:10.940,-0.16,-0.2,9.57,-0.12,-0.13,9.8,0.0,0.0,0.0,20.7,7.37,-35.16,-1.25,0.01,0.01
2016/12/02 17:41:11.141,-0.16,-0.08,9.61,-0.12,-0.13,9.8,0.0,0.0,0.0,21.24,7.2,-34.8,-1.26,0.01,0.01
2016/12/02 17:41:11.343,0.0,-0.2,9.69,-0.12,-0.13,9.8,0.0,0.0,0.0,21.18,7.37,-35.34,-1.25,0.01,0.01
2016/12/02 17:41:11.544,0.11,-0.16,9.76,-0.12,-0.13,9.8,0.0,0.0,0.0,21.54,7.2,-34.98,-1.27,0.01,0.01
2016/12/02 17:41:11.746,-0.08,-0.23,9.65,-0.12,-0.13,9.8,0.0,0.0,0.0,21.35,7.2,-34.8,-1.26,0.01,0.01
2016/12/02 17:41:11.948,-0.23,-0.08,9.73,-0.12,-0.13,9.8,0.0,-0.01,0.0,21.35,7.37,-34.62,-1.26,0.01,0.01
2016/12/02 17:41:12.150,-0.23,-0.39,9.8,-0.12,-0.13,9.8,0.0,0.0,0.0,21.48,7.14,-33.84,-1.27,0.01,0.01
2016/12/02 17:41:12.350,-0.27,-0.04,9.84,-0.12,-0.13,9.8,0.0,0.0,0.0,21.35,7.02,-33.54,-1.27,0.01,0.01
2016/12/02 17:41:12.550,0.0,-0.04,9.76,-0.12,-0.12,9.8,0.0,0.0,-0.01,21.35,7.2,-33.54,-1.26,0.01,0.01
2016/12/02 17:41:12.752,0.07,-0.08,9.8,-0.12,-0.13,9.8,0.0,0.0,0.0,21.12,6.78,-33.84,-1.28,0.01,0.01
2016/12/02 17:41:12.954,-0.12,-0.08,9.73,-0.12,-0.13,9.8,0.0,0.0,-0.01,20.88,6.66,-34.08,-1.28,0.01,0.01
2016/12/02 17:41:13.155,-0.27,-0.16,9.92,-0.12,-0.13,9.8,-0.01,0.0,0.0,20.76,7.32,-34.56,-1.25,0.01,0.01
2016/12/02 17:41:13.357,-0.08,-0.08,9.73,-0.12,-0.13,9.8,0.0,0.0,0.0,20.34,7.2,-34.8,-1.25,0.01,0.01
2016/12/02 17:41:13.559,0.03,-0.12,9.53,-0.12,-0.13,9.8,0.0,-0.01,0.0,19.92,7.44,-34.74,-1.23,0.01,0.01
2016/12/02 17:41:13.761,-0.2,-0.27,9.84,-0.12,-0.13,9.8,0.0,0.0,0.0,20.45,7.32,-34.56,-1.25,0.01,0.01
2016/12/02 17:41:13.963,-0.08,-0.2,9.65,-0.12,-0.13,9.8,0.0,0.0,0.0,20.93,6.78,-34.38,-1.28,0.01,0.01
2016/12/02 17:41:14.164,-0.08,-0.08,9.61,-0.12,-0.13,9.8,0.0,0.0,0.0,21.3,6.96,-34.02,-1.27,0.01,0.01
2016/12/02 17:41:14.366,-0.04,-0.04,9.34,-0.12,-0.13,9.8,0.0,-0.01,0.0,21.72,6.72,-34.08,-1.29,0.01,0.01
2016/12/02 17:41:14.568,-0.16,-0.16,9.65,-0.12,-0.13,9.8,-0.01,0.0,0.0,21.12,6.96,-34.02,-1.27,0.01,0.01
2016/12/02 17:41:14.770,4.17,0.11,10.53,0.57,-0.34,9.78,-0.32,-1.44,-1.48,18.29,7.85,-34.44,-1.26,0.03,-0.06
2016/12/02 17:41:14.972,5.63,-4.26,9.07,5.03,-2.88,7.9,-1.2,-0.54,-0.28,12.78,10.62,-34.62,-1.45,0.29,-0.57
2016/12/02 17:41:15.174,2.45,-2.04,11.49,3.6,-1.85,8.93,1.03,2.06,-2.31,9.96,11.75,-34.68,-1.3,0.18,-0.39
2016/12/02 17:41:15.375,-0.31,0.72,9.84,0.35,0.99,9.75,1.54,1.24,-0.65,9.71,10.8,-34.62,-0.66,-0.11,-0.04
2016/12/02 17:41:15.577,-3.8,2.41,5.4,-3.31,3.0,8.73,0.58,1.48,-0.93,13.79,9.66,-32.4,-0.08,-0.32,0.36
2016/12/02 17:41:15.779,-3.34,3.67,6.32,-4.82,3.27,7.89,0.24,0.25,0.0,21.48,6.35,-30.12,-0.15,-0.34,0.54
2016/12/02 17:41:15.981,-4.72,3.52,7.96,-5.29,3.26,7.58,-0.14,0.17,-0.22,27.3,4.79,-26.76,-0.4,-0.34,0.6
2016/12/02 17:41:16.183,-4.6,4.13,7.43,-5.39,3.06,7.6,-0.14,-0.12,-0.05,30.3,6.0,-24.24,-0.56,-0.32,0.61
